id_contratante,data_hora_analise,total_de_skus,total_sku_com_historico_>_1_ano,percent_sku_com_historico_>_1_ano,total_sku_com_historico_<_1_ano,percent_sku_com_historico_<_1_ano,total_sku_com_estoque_zero,percent_sku_com_estoque_zero,total_sku_com_estoque_positivo,percent_sku_com_estoque_positivo,custo_total_estoque_positivo,total_sku_com_estoque_negativo,percent_sku_com_estoque_negativo,custo_total_estoque_negativo,total_sku_inativo_(estoque_>_0),percent_sku_inativo_(estoque_>_0),custo_total_inativo_(estoque_>_0),total_sku_inativo_(estoque_<=_0),percent_sku_inativo_(estoque_<=_0),total_sku_ativo_(estoque_>_0),percent_sku_ativo_(estoque_>_0),custo_total_ativo_(estoque_>_0),total_sku_ativo_(estoque_<=_0),percent_sku_ativo_(estoque_<=_0),total_sku_nao_comercializado_(estoque_>_0),percent_sku_nao_comercializado_(estoque_>_0),custo_total_nao_comercializado_(estoque_>_0),total_sku_nao_comercializado_(estoque_<=_0),percent_sku_nao_comercializado_(estoque_<=_0),total_sku_verificados,total_sku_consistentes,percent_sku_consistentes,total_sku_inconsistentes,percent_sku_inconsistentes,total_sku_grupo_a,total_sku_grupo_b,total_sku_grupo_c,percent_sku_grupo_a,percent_sku_grupo_b,percent_sku_grupo_c,total_venda_grupo_a,total_venda_grupo_b,total_venda_grupo_c,percent_venda_grupo_a,percent_venda_grupo_b,percent_venda_grupo_c,cobertura_em_dias_grupo_a,cobertura_em_dias_grupo_b,cobertura_em_dias_grupo_c
2,2025-09-09T09:00:00,16151,11712.780346765298,71.67171143775583,2277.057690211651,13.936447306685498,3121.1227801628834,19.152101663720337,9643.46516326546,58.83019910290292,3046042.644623909,3510.113312225396,21.83292317952702,1119568.0591467312,4624.790286396178,29.29513458711896,481763.3325853639,3566.6174498916757,21.63179235193194,3502.4123960285524,21.33665258769521,2408005.7275692797,2322.132375115061,14.10407988066908,1406.2413994126173,8.655688599466986,136618.24962297996,819.6126632778687,4.960362461353185,16059.561065300242,10566.393448766075,65.36183358351084,5522.577560161026,34.885976931147155,451.9444223827397,873.6734403625279,1411.977107704328,16.867124821744298,31.63686721046348,51.911468224004125,1437152.8525403908,263565.17719247245,88864.47335537476,79.18652696169904,14.992590970374335,4.934334837307532,45.04024974547385,210.20653786603748,568.6783905040498
2,2025-09-10T09:00:00,16151,11462.332444467109,72.41581106148901,2286.3118867032526,14.045122461673484,3129.0834919031204,19.34037614314658,9606.785772223016,60.54464021678164,3072964.560698238,3590.569821915938,21.72583959998015,1103565.006181224,4637.546216214653,28.930562632139573,476389.2207191319,3536.1703921412523,22.03261758735099,3452.6180784755556,21.759799930795783,2422361.985924601,2293.951138803598,14.117934130995131,1423.8847543524507,8.702072568613957,134735.7301337306,805.5843704598637,4.951925073555722,16044.302489717098,10644.16515389177,64.87523502543226,5417.126660332999,34.64036222696188,456.0057253403336,872.7889468507394,1383.718276276873,16.50386870478928,32.529567322848685,50.192444339032185,1439383.0176340414,269272.4134115393,89715.11603222613,79.79370762477375,14.930471122108612,5.066563081593528,44.96090566312971,208.3275360464204,561.0634818403322
2,2025-09-11T09:00:00,16151,11635.40546410114,71.95466390681581,2306.16177308282,14.14481962698083,3113.331189779546,19.16584974209805,9596.991582521418,59.531555029221416,3051046.961921156,3500.80864999121,21.80586679082078,1093957.2205550338,4726.7023152630145,29.00340161184036,481916.688439045,3557.3138172243407,21.82777886211438,3478.743551737763,21.267793300207146,2433103.9487046604,2308.014432330586,14.333393708983309,1366.5942129594157,8.60651056903636,136059.68967549983,813.5016583401924,4.989033250749866,16113.19544042199,10603.190112022565,65.21274998378765,5634.276975488749,34.540356157438445,455.46870785139714,866.2445248509736,1397.1081808578977,16.806760524185243,32.060353612633925,51.35278895680875,1421881.5357216196,273309.61733069003,86858.62898190288,81.37076983064712,14.884146074037517,4.953903372511304,44.66320147912427,209.51977150504945,573.2424045023045
2,2025-09-12T09:00:00,16151,11633.56598577845,72.51458628660615,2307.254126726306,13.899976901796892,3119.965585524277,19.150298408733285,9590.85478628488,59.896168041497496,3029439.4265917647,3487.277855877432,21.998866273743243,1100702.2234365114,4660.131090063226,29.17308673096167,481367.51140334306,3533.033375624497,21.77727202044941,3512.4621125331832,21.43091401126472,2451075.7313145935,2304.452177174412,14.320077704692968,1407.4868761344212,8.778391145809737,135101.34310563994,789.3778185148028,4.9541371821768845,16169.424772526496,10679.914650083254,66.44108460708115,5656.477235812172,34.04189344877717,454.4627341373308,866.23859829668,1407.8647401586377,16.838751221170494,31.736548725024647,50.96700758888963,1403374.0817653446,262749.9593704294,88416.38949310794,81.38243982478562,14.957318470547628,4.994664866882301,45.04730840485213,206.0397777194337,566.7762999387102
2,2025-09-13T09:00:00,16151,11517.37525641724,71.32861797964615,2285.2498683861204,14.025254658036827,3067.068902664183,19.464268110016004,9445.22154335503,59.29942021482148,3087619.8234120184,3459.96592334889,21.90962680284522,1121742.2030883508,4656.271690179161,28.047568144100183,489011.72800910496,3543.820194250933,21.57356820483021,3446.405777278404,21.0647408363279,2441034.7262057634,2328.045236614527,14.348554671135783,1422.1772012681115,8.69786822759403,134071.98838711422,789.3773978623054,4.893929195086887,16186.848951754748,10545.43870824405,65.04597826019224,5560.1287329602,34.429959363811044,452.5139424820477,866.2890035763401,1356.4496355301644,16.843829953504887,32.31992699786864,50.66788298834064,1399442.5515197602,272814.91848774237,90103.0687230139,79.58802814321066,15.241523655431882,5.0257591395622665,45.7645668318688,206.5219258055018,564.8496472779638
2,2025-09-14T09:00:00,16151,11788.114605936404,72.42648904798976,2297.6905114171823,14.060491370677656,3078.7702429779206,18.848435247207213,9416.58686103074,59.59054391428898,3032626.0993092256,3582.152969032833,22.265220004487176,1106675.300986364,4688.873270659066,28.66288265397321,480725.87497420114,3478.2385092530735,21.64998448198206,3470.9604780154486,21.091874444545105,2407977.232258918,2308.5863493358684,14.325873022886164,1429.5034571807637,8.767765769843047,133839.9546489558,786.1343519463856,4.9378115148312105,16584.014688688152,10528.699231174336,65.75001695689704,5658.523121199274,34.303665470235536,459.6346014621167,884.275830392845,1393.0606505194803,16.89232356001114,31.75313284967868,52.15759337179742,1390653.220261457,266840.85261326807,89134.43543068261,79.6034342553697,15.246394216865813,4.953548461837365,44.56527142326719,210.3291017464911,575.7973485688049
2,2025-09-15T09:00:00,16151,11922.776475830591,73.7737771979079,2325.921302161601,14.045045992198297,3116.5175237452668,19.227106810974966,9569.348147284149,58.709187976454885,3023001.1960861147,3566.0420341517383,21.556717133508865,1087889.7936722487,4625.282076970711,28.825421575169273,485240.30366192706,3568.282822857408,22.09329600854238,3488.8795677955654,21.384471031822013,2414516.6496392004,2304.0948570257187,14.225369879491543,1423.9521529426604,8.760159616090363,133842.1047978435,801.6043682450097,4.997131543656863,16214.469236277157,10615.73469623934,65.74316742725391,5596.072205050296,34.450495076743444,460.10398723814075,875.1167347676101,1376.2584053067644,16.814125833647942,32.28658448322062,50.32567842538854,1424908.3100396243,262485.42243339715,89113.69933015067,81.3202494013224,15.171950789309262,4.941712680665592,44.12702445198367,207.90542055787543,564.1643077648085
2,2025-09-16T09:00:00,16151,11580.764231442312,71.34828112188507,2263.8459180118093,14.07995558930272,3093.9344213170334,19.268950238473913,9570.645373209789,58.31877329730201,3083286.5823889636,3589.5684398608264,21.7473272566128,1105897.8532775072,4700.523107025448,28.93942247724281,474643.0070467727,3433.787210839575,21.91898593943202,3501.862752127161,21.71092496756562,2407516.133543917,2303.639187332495,14.302580378412411,1407.3562035008974,8.754587931209995,135382.33723697686,798.7817556880858,4.972893551652661,16268.488382922522,10599.470004541112,66.04105417860272,5479.563690606839,34.661482422331495,456.7390553778707,852.6493231330326,1401.404108769788,16.76511198706056,31.865020788647943,51.3933972339256,1433243.6586234074,265010.93489182356,88072.44481871498,78.95999986583386,14.909273772338269,5.029989667634322,44.566076439499945,207.15385067870056,577.529282075986
2,2025-09-17T09:00:00,16151,11606.099714603726,72.54367067365685,2252.298886225156,14.165780254791937,3153.623459018477,19.194956603443988,9566.752067817895,57.95171084869329,3064481.721259943,3545.8478989109194,22.172756404692297,1096355.411238431,4605.158404942975,28.66488096003529,485362.04870600125,3520.6734455849496,22.08719446015863,3476.9442377296114,21.522866508618865,2455038.328401167,2329.465705401441,14.216071570997917,1419.5098756417378,8.766997267246861,134599.15421868395,789.0993961856936,4.94127094329125,16277.671748455215,10477.590075391983,66.61996353786553,5490.62678779955,34.302245574575096,448.365716082368,872.0175511166052,1396.113020585775,16.416679407854694,32.337974512300214,51.8134229544884,1414223.0399850588,266710.49054998416,90165.71787605988,79.49525689178883,15.06950223904682,4.982513445738405,45.093921937025755,206.0079293252821,580.3668304429394
2,2025-09-18T09:00:00,16151,11640.265964286727,71.72915000201246,2286.7832114954954,14.085821090878108,3125.626340358388,19.20286682475913,9493.37882154924,59.195325597615245,3076572.935124453,3513.939743185891,22.08723554380079,1101509.0393541425,4658.504671996954,28.917083434746623,473989.0552940465,3558.0670101796845,21.999545639803383,3434.0759340776494,21.41373621977146,2425388.5904266643,2288.209906987526,14.316894744418072,1409.8203917580004,8.743858291292103,134300.16304538902,799.5541620558719,5.006354711843153,16328.086854236528,10413.236555788031,65.4188431196251,5537.208073149886,34.60305299729387,459.990767035565,879.9338120547543,1400.049248004617,16.47675229397461,32.03058674097828,50.43338903756403,1394748.0564555556,267170.544996306,88770.065546326,80.71102842767682,15.036744717480254,4.953938508030458,44.82271534986218,211.32748341596908,578.9903441079153
2,2025-09-19T09:00:00,16151,11522.914834181132,71.43428040916729,2293.7086823570694,14.137356112401156,3077.3880308860303,19.07786401770116,9323.214986978726,59.094258520281954,3044130.5580347725,3547.1697753661538,21.78389438227143,1099223.606215099,4664.433417848701,28.690152546141675,484302.5559084217,3537.0789907173444,21.96102012447206,3431.4621463658677,21.37999096356313,2485859.3040227224,2277.0943240372585,14.18591958173361,1403.368804704391,8.69406263646149,131967.69593314215,797.9178742732526,4.976227806023733,15950.123612888034,10467.145399028164,64.51895946269191,5566.814752446768,34.102575618305615,451.51928659513266,873.6658412430249,1386.464599143831,16.592693840526202,32.041170765540386,51.728046656866994,1434076.2224078048,265793.1668544621,89608.45877299647,78.75305099146743,14.87918454277696,5.038107547016416,44.22232921578458,206.57528372574328,564.7600865564054
2,2025-09-20T09:00:00,16151,11722.146278854338,71.26987744806918,2299.044349119653,14.07088054851708,3078.617212823684,19.152146726637763,9493.909483960046,60.31844667731365,2987950.9220913136,3538.3257685219037,22.125212959647698,1096555.086233571,4612.342011305761,28.737794211674235,483110.9521745863,3516.527984121078,21.539521993042744,3434.0822731130215,21.422626428528165,2449512.875432285,2308.942892707829,14.405606656131091,1428.5557461530416,8.708954551163405,135462.24431888582,804.7471829006311,4.979996646205234,15994.140000601972,10835.14219236364,65.3161508272649,5550.509964814848,34.37096728217808,461.47832789626347,847.4493626071945,1376.6140773861223,16.974322262253775,31.26461025600561,50.55077597039718,1409987.9879114782,263759.8564635898,89542.7042157659,80.2330259460422,15.194484520514411,4.988973823803582,45.33831527058709,208.59091152083155,558.2219178420644
2,2025-09-21T09:00:00,16151,11679.28176420137,72.35703643670736,2226.421374658108,14.14092644687611,3120.012384145437,19.27872218569218,9622.099898379938,58.973193410092705,3024540.831068321,3517.3000302491687,21.641664059941,1097116.3257190334,4647.056360864912,28.351952392986544,482322.94578784326,3521.586467805892,21.7825598388633,3451.6476019643237,21.48024620955672,2449151.9223884623,2271.070568281707,14.398282601926647,1416.579231505224,8.831819156682272,133890.93622732736,817.0815063758408,4.969077875366535,16339.036897292222,10653.337764591945,65.86113336313736,5504.073289708016,34.4802322736242,462.8924281766103,872.0713804461271,1395.470747918389,16.695333179336526,31.745175052967713,51.62270110851354,1397502.7431643251,266702.37853936566,88160.66755299708,78.88970836383321,15.197594355918998,4.973245615152071,44.14654875807496,206.81322498328345,559.12204560017
2,2025-09-22T09:00:00,16151,11460.1413177891,71.58743542796351,2271.264131493297,14.134824618546013,3089.3685395132634,19.420067791413313,9627.01391007583,58.69949299126218,3087680.0395323234,3527.1674126398607,21.88815694326673,1096321.7274936468,4569.633030553165,28.496213174485984,484482.4179974184,3510.604325434489,21.798690665268637,3425.2764678468775,21.670852811390443,2451139.138360566,2307.864238114281,14.349094619681445,1393.0102554587877,8.716029889841375,133263.64491207077,808.8093022690388,4.967808103443175,16040.391743663597,10559.500649441748,64.45936826994759,5526.064721556232,34.42007166513871,451.9288591551117,856.674418971984,1420.683318268963,16.57626735267535,31.98534563892574,50.724346854213,1427175.2379325733,265916.45154050266,89463.8792056789,79.7932279961474,14.909657152285485,4.926948531560308,44.96156483929185,205.9917663080888,563.2445658559968
2,2025-09-23T09:00:00,16151,11680.129203015478,71.46801855952683,2271.630080483107,14.00123308829931,3138.1430349961665,19.047365403911066,9587.71134547199,58.47184225627687,3029563.041231907,3590.4724060377193,21.67796847262132,1091622.4427111568,4606.626452723914,29.00806250370971,490428.2501188238,3454.3716841092373,22.041584694857978,3454.171996509091,21.585669165923704,2439098.2869677665,2344.259654199419,14.261162909750157,1437.8839290969224,8.569785586521743,133371.45223634725,800.0498742656168,4.899419920684848,16184.180486219702,10648.278299167969,64.93177622283449,5524.1781774845695,35.19557972404516,451.6784544784298,869.2065938821348,1371.7011302349115,17.006151092650125,32.17263558516232,53.03883373944342,1426425.637926016,270625.09040429676,88457.77846435287,80.19296250624461,15.222473887581115,4.960554499850107,44.636914998944086,206.00268156569177,563.9223269244219
2,2025-09-24T09:00:00,16151,11555.902194019276,72.06321570928812,2241.757305127565,14.154575182971028,3156.0983171396933,19.13556709346465,9383.18204853987,58.59740996229586,3017168.1160284453,3545.550258889424,21.925709137972504,1108523.5017369462,4632.477881170113,28.915038279434143,478551.2595816853,3490.592528318088,21.75169507902163,3468.640509814981,21.577272166654986,2450594.762680933,2274.6614683437356,14.28945717657459,1423.7623987238442,8.644789651842695,134255.84101757387,800.0077214691119,4.8979387936333145,16102.546993211854,10767.82580767272,65.23319220209694,5624.753970735377,34.77820454001775,454.745549681948,855.018430047226,1401.9287976957116,16.911461439167212,31.8195291894668,51.717145422327,1425505.506536345,272013.2117491712,89120.33639205476,79.40064443283873,14.823535450863348,5.034003501358213,44.10198415424464,206.2905726531468,555.6177309482782
2,2025-09-25T09:00:00,16151,11532.989144703894,71.97664080669952,2238.830040476032,14.17823554834676,3099.0712932564256,19.03956350205377,9490.076921484542,58.82848542735312,3044502.560199925,3550.7445954086693,21.5752984774904,1078567.5810016422,4612.204921642694,28.88621841023606,484798.0066015632,3555.744705382572,21.53726864451916,3458.5885886221326,21.22967863353917,2445166.6107478216,2309.1607497526097,14.271468279573437,1388.1264709542295,8.759728436286496,134148.01376919204,789.1216156386633,4.971670066273124,16245.398530214185,10742.99465729135,66.55840293921183,5555.3820601759635,34.30571461286116,450.7022943845597,883.6592660532873,1390.3827955619925,16.901102434400652,31.888376372726057,51.376258713686326,1428203.0469905478,269333.1348804304,90381.28104069084,78.6746798855786,14.90738134285527,5.007196281295476,45.33687726072784,208.57432867350803,564.8620509920682
2,2025-09-26T09:00:00,16151,11869.050407101768,71.5821398960533,2297.678642657657,14.395204370038796,3075.729962565878,19.32157347117161,9436.119934503473,58.21922787206257,3010528.6926454343,3571.954025612345,21.683838372389577,1103929.0139215516,4623.087096524521,29.385726940887245,482792.60973570455,3492.0877266389007,21.43184228454949,3491.2185585189204,21.344032171155117,2435831.341414804,2297.2216343021423,14.423167123988344,1424.8800203983433,8.82942309677402,136444.28601753924,802.2029395015892,4.980729729035329,16237.346993574523,10666.971670856,65.10620705490427,5585.596583551049,33.84142384722708,456.5340549740928,870.399932153409,1418.083123292249,16.70781240202157,31.552744569273983,51.087484419389575,1437649.2337942924,269732.6099857612,89167.74699076335,80.21087760843828,15.039202113363832,4.903874449610504,43.97628304093789,208.4979844537931,562.2793456407001
2,2025-09-27T09:00:00,16151,11581.187937891527,72.0936362282673,2268.040128454122,14.30412686769507,3070.8013603526188,19.313487664612538,9649.17397683513,58.6107932930262,3027062.9154801606,3492.295056781304,22.046367045969298,1114587.1883133412,4601.706186095209,28.78843698881757,480438.7783246596,3455.350470589015,21.63505796757721,3486.747014915296,21.404201562116953,2436533.7457241556,2263.3463766685436,14.25182887854914,1419.4344833781606,8.614543396431717,132713.6283319584,796.664042980784,4.972517227893753,16227.197861970471,10485.304818963932,65.17703744675116,5563.894903723886,34.157622277482616,458.79277851019174,883.3280358474894,1389.6439163287318,17.019537490670448,32.70728793628561,51.219660582685805,1430085.2300712978,268387.0257308941,89104.57515133935,78.38433330099615,14.98436968300416,5.045364327557503,44.8093481828352,205.35256972074367,573.8329358871937
2,2025-09-28T09:00:00,16151,11627.734928447944,71.76126734132819,2318.5026473186417,14.086805052342788,3094.169259090172,19.10662820473809,9484.4315078565,58.18093329323241,3038156.943051166,3498.1654771453723,21.639030907590048,1117720.372393364,4636.7405680729335,29.300475587757965,481974.9176976119,3500.6184552832788,21.954118318395697,3450.56286127236,21.579183798910893,2426404.912908759,2312.332910922982,14.04142563243991,1429.2802110210127,8.730429188255297,132866.05236910316,801.5009919756257,5.093388395506281,16200.71605552468,10777.829807942971,67.30759098592165,5512.246238478518,34.7950019401328,453.57005074425143,861.9315434118832,1388.1344713656763,16.709033915502363,31.74096667685378,50.145918644651395,1430647.2538476011,267989.5037095946,90291.03537161111,80.56021765936393,14.783819346378923,4.999854320315872,44.78952618115961,208.52407380196388,563.6109136613333
2,2025-09-29T09:00:00,16151,11652.99027066074,71.03472180247327,2278.3927353802155,14.109176460374014,3085.591092275917,19.40059467283237,9680.49649200668,58.39140527384467,3048612.124481338,3570.613881565614,22.21832057723643,1094472.3527757165,4678.061630098433,28.681890314728943,481634.9420280141,3498.4238650771235,21.667752042605436,3485.28621226445,21.82802341321022,2486958.750273962,2247.8628935302145,14.32043572330101,1420.978168263753,8.702148762458954,134582.14405940752,809.6453839457388,4.902628382432377,16085.140393700973,10540.558676446188,65.18853314018129,5578.634631659357,34.41972795075205,458.8171371314287,859.1982894145631,1396.668897743655,16.601040689955518,31.902266942364157,50.89303261424953,1422697.6112334,271629.45683802327,89646.57460491758,79.64925570682047,14.982017223668244,4.913520417927009,45.17110306466756,212.4765142610565,557.2077185809255
2,2025-09-30T09:00:00,16151,11573.897500048686,71.99908519486976,2278.2874734946304,13.813486074805162,3112.5272035057333,18.80762871174292,9440.514201611752,59.71939799821997,3017880.300180952,3585.1119203964945,22.16418997105986,1091100.7076153264,4628.629006999363,28.452063495241124,476460.57260439574,3477.2593577105567,21.60584997465569,3449.074744984143,21.45906086530919,2419034.007071338,2303.903177593865,14.235911851025412,1400.7526233246906,8.593077421585365,133884.02790227157,800.6169721952992,4.987751661894675,16133.937303006807,10524.501744996349,66.95206962100309,5663.462060980481,34.37670477533267,457.0132410104302,880.8355889509298,1379.3129545300676,16.695342906212723,31.844840993015666,50.99588584900004,1423529.6284139664,267603.22941575677,88369.31319352226,79.36629918071931,14.967692033404209,5.018769123350567,45.486716394552566,201.96435161983817,569.8957358726028
2,2025-10-01T09:00:00,16151,11702.055738634412,73.3437611193716,2252.05760140308,13.78159195639532,3093.128057065581,19.60851933902192,9581.001715411729,58.65278061819759,2988429.9118699543,3550.6526188587545,22.33258597013216,1090548.0871744405,4625.583098907447,28.85235252986268,486762.63398033055,3426.3761250036355,21.314522796989237,3455.0773379416623,21.136669941357717,2414339.931520518,2290.806141568035,14.181016587118236,1418.66716769844,8.660184034908,133536.18203517125,822.1093563458605,4.98248690529368,16407.344996933825,10381.070310207642,65.50886654964611,5555.7480185924205,33.812340323270256,452.7360500771019,864.2162709561702,1398.2784165194134,16.53080554569833,31.665453052122658,51.668598178903146,1436963.7616997196,269684.18966212374,88042.81795769378,80.60845750542866,15.021615838967502,4.955557902304044,44.8228643096128,209.01918260474557,573.6286011083353
2,2025-10-02T09:00:00,16151,11775.836578048842,71.40687006929862,2287.785682711576,14.18571389133186,3107.444722880754,18.923993380945134,9469.080281717075,57.411449903353486,3028761.408987031,3520.215315650122,21.638988326386286,1104641.5514695195,4655.657756946488,28.948768844840934,485828.1224283304,3528.803034274356,21.83537984821469,3468.3505532419713,21.5485594400578,2414329.248875922,2316.107978142962,14.327988295835924,1413.05324137385,8.615759799993379,132012.50066805346,812.7114329333664,4.896731035831989,15986.168649218138,10640.72388579461,64.8425532205656,5562.846512101616,34.4339381863669,456.6332707434762,883.7955981234622,1375.7516051545877,16.640245213946862,31.871549590700692,50.5386686080917,1440981.4403323452,267857.9298490978,91303.73713816809,80.44695413870305,15.184464748876502,5.110130510834065,45.30577262511513,204.59297915480815,568.9343910926057
2,2025-10-03T09:00:00,16151,11606.923353187482,70.82244540705958,2289.7746923823647,14.097048372783217,3089.8939403410973,19.237059250237326,9535.42450875662,58.96104639857403,3071798.389327126,3540.809304537946,22.01637773150643,1112950.6655032083,4631.1073545100335,28.49737283881828,484984.92484910873,3555.574790874648,21.60432415331805,3410.894121803393,21.51654909279895,2379961.896528715,2327.6769428707667,14.258145046378166,1408.6446423625075,8.643327729323943,133380.01943541926,798.0589147249975,4.9330101298324145,16258.453246902627,10727.04553847516,64.94345620583763,5563.374092449376,34.902334448142405,452.1729503804459,868.3691184230448,1401.6615610654785,17.07196226350845,31.81607137066737,51.15608380803099,1416424.716648759,270358.54875421943,88294.69291037697,79.61395081660648,15.061466059961663,5.045870710182999,44.7502265753864,207.8230281306018,563.8802317694624
2,2025-10-04T09:00:00,16151,11697.446716014016,72.64107340374298,2296.449351388893,14.199232535796156,3163.5741807306285,19.258415247698544,9574.659327821431,58.19633456800477,3032133.523290615,3480.766528719668,21.9703823091228,1093473.2294779173,4683.467199615928,29.163121406115323,483257.62901710655,3496.17305748262,22.002293003711294,3440.6536844333577,21.45401338887223,2414571.4838827453,2315.582386730736,14.232019454908515,1392.4661097489936,8.58523288085351,136386.66584857757,810.1136816915138,4.922997780870982,16230.619684102305,10456.59455299,65.35591392047996,5634.000133549309,34.34588724187581,458.3857616870485,851.2096749418295,1381.3973284811225,16.74222023768133,32.131191565591834,51.07273772199388,1440092.2642928248,260982.9224652164,87721.9193125248,81.62352260979318,15.01289523481944,5.000130847752553,44.72035188382834,207.28442121095753,571.2657150667009
2,2025-10-05T09:00:00,16151,11510.031657525184,71.04876438420138,2251.3024974409427,14.299165723951422,3050.196001993454,19.205071195981624,9536.333630090749,58.190444988254704,3000366.03429432,3502.2231522347365,21.84284692756918,1107232.5572001303,4564.765006711249,28.93017082971044,482236.39190755045,3501.527506065794,21.64451232377997,3467.1037026603954,21.695918718020454,2415228.7600235445,2270.1448872104047,14.279630616651463,1407.0570093777626,8.502847331334618,134157.57029205465,809.9764215323545,4.982381160101848,16181.556443931897,10424.126047089689,64.56025337342402,5553.701461043296,34.59532323745498,457.57652207247185,872.2420480859228,1377.5348644133746,16.692554095988662,31.68607691338696,50.64758537579536,1439736.8872116911,270520.2284936839,89467.62846410616,80.83264913505728,14.91618721085354,5.068792833710165,45.55441607532243,203.46861994530215,564.0602834838273
2,2025-10-06T09:00:00,16151,11604.39443027452,71.80509990953952,2296.509525842773,14.307461109505804,3086.3374491059376,19.4924702797437,9589.85308719037,59.15484329294669,3083697.699806052,3568.966395706173,21.606926362402618,1121499.9063315329,4609.182272189131,28.336405896769364,474076.6320169724,3548.2590635908414,21.92672551355811,3450.891102916578,21.46179371508175,2412047.2505944106,2302.846506583986,14.322247395063624,1432.635794377173,8.670273728213425,136393.60811144058,803.6872407523097,4.985081525606416,16309.221414096904,10500.598603789842,65.84601936692852,5493.774694872107,34.643972499868305,455.8147482801827,865.9022953815314,1387.6146667462915,16.940913575328523,31.591191729182427,50.36604882320925,1394226.5488603313,269274.49018572044,88873.36160353944,79.15219282141426,14.75481170962924,5.075915495614113,44.484721720033974,207.72844153870625,564.4636498502913
2,2025-10-07T09:00:00,16151,11833.37235624496,72.9378652714992,2288.6461093972266,14.000427688644448,3145.0315240584946,19.569585445635585,9615.7868388163,59.777746540635825,3044451.2832525563,3485.2101006063,21.92487087914575,1133232.3954923984,4648.336087103199,29.08173926877443,480809.713164318,3528.429280216382,21.657073360080528,3501.214114773964,21.666263329342872,2432279.291219193,2342.7280393343553,14.171378186370283,1426.5491383932122,8.640838886799997,134316.8027126717,800.731917298122,4.953076181482096,16189.879325856964,10657.675627853409,66.01234779749277,5566.914888615525,34.0337806731338,457.731622945843,871.9471799622014,1369.2666556176198,16.63834608266377,32.1992226889306,50.75835288218701,1412002.163673445,264521.5032283353,89310.69221255282,80.3496204222866,15.25720062443379,4.899198213178823,45.206868963476886,207.07829081503704,565.7432027055775
2,2025-10-08T09:00:00,16151,11662.428571687258,71.49649466286203,2286.4435316593717,14.188563549101644,3047.1209161059114,19.209236312972138,9563.794471912024,59.272057762231455,3012594.882916762,3574.6093390516576,21.94600855842117,1103741.6401898137,4663.103146032104,28.718470308609607,488677.3387032953,3517.157788256719,21.533385680186647,3486.145709112041,21.37876019134349,2433521.167426477,2269.6293487498106,14.269062409911085,1397.755143758607,8.58566194144665,133079.82993259135,781.6012911596831,4.956425110210426,16435.643659757305,10660.388428997288,64.53325872798132,5439.488423474905,34.2660473726304,458.5986916198829,879.683381569796,1388.2044704377736,16.66297917789473,32.21114823197013,50.91082552534387,1408289.2355388156,267634.0599609784,88647.79315366925,79.73495895949057,15.157847536678462,5.049034519942363,44.460277214807384,207.10409469625083,564.4825491972978
2,2025-10-09T09:00:00,16151,11741.508856853898,71.74032717765796,2267.0009606753724,14.100691222653277,3126.3678259089625,19.24683571553527,9627.087331061814,60.20414934489179,3070071.3193222247,3598.15635743166,22.07874088762621,1089198.029718829,4726.096816724728,29.05186893145583,479148.2938493835,3480.9776551008094,21.680099294612575,3462.973095935281,21.66906787001754,2436875.5616272446,2322.0474941357397,14.254844355472889,1420.5577712392098,8.616388695215367,136456.2905575109,798.3711087469426,4.971622282736049,16439.23955127902,10748.94420883484,66.27541507454987,5586.622853915601,35.08718486066488,462.3288977045644,864.9628602780142,1373.334374463834,16.848295663699574,32.0499558115501,51.52985823447352,1410414.5774773636,265396.62386279495,86328.1297780108,79.93217001514648,15.234043864056082,5.019525982503282,45.08584811816587,207.0914886261569,563.6490406984349
2,2025-10-10T09:00:00,16151,11554.503760883375,72.14507578875015,2286.694338773061,14.051428428436004,3075.242551602637,19.689040871194557,9726.559364789398,58.99240189549677,3117984.128314187,3430.4537395289253,22.022586983502425,1105093.774699715,4619.848655567121,28.893643488960542,481734.8497492958,3509.1399902077624,21.86818323847961,3460.8776646262754,21.592111772686163,2418361.9620409664,2327.4906209387186,14.166373214251264,1402.7230762161698,8.707564784847738,134179.92222384174,802.4474103134364,4.968030651328401,16048.487038734504,10681.470280545513,65.80311550161653,5582.351643851858,34.88214926716258,454.4099243994236,873.1806813696458,1367.6356224226913,16.802251210002265,31.786548075661617,51.91228702837299,1425720.0001508244,266762.31774321,88545.35872778903,81.11524120482244,14.986325232426664,4.97051984047072,45.40538635584906,208.7017892476568,575.5001972826464
2,2025-10-11T09:00:00,16151,11757.782319225553,70.77461575312341,2263.8253213909397,14.231172541890665,3087.999595071316,19.250477783517113,9643.25262522008,58.67932039276749,3042822.208138306,3509.0505590649886,21.904297637483932,1098920.8296724022,4642.34372435141,28.538452239292123,479999.8877212573,3490.133722533203,21.736925758245828,3504.7034764712357,21.411372477117055,2431148.9216288184,2293.975168585963,13.959319112955614,1416.0451051226669,8.969183832136805,133747.67803539403,812.6923055215722,4.9925562705051485,16323.970095184735,10664.592326497674,65.1402800854001,5584.877261679926,34.673888091061485,453.2649061431626,870.0829956105449,1391.738448331571,16.738408118904967,32.16931897979188,50.73703532769642,1431064.1276810127,262877.4855029814,88726.4664984088,80.28013119071207,15.435469551473846,4.9816000083975664,43.98880315833587,207.85628844171885,561.5300656240671
